날짜,고가,저가,종가,MA-5,MA-15,EMA-5,EMA-15,RSI
2012-07-17,23560,22720,23360,22672.0,23124.0,22933.331461931266,23136.195686662762,50.19455252918288
2012-07-18,23700,22760,23080,22816.0,23106.666666666668,22982.220974620846,23129.171225829916,47.40740740740741
2012-07-19,24040,23440,23900,23232.0,23142.666666666668,23288.1473164139,23225.524822601175,48.92086330935252
2012-07-20,24060,23820,23820,23440.0,23129.333333333332,23465.431544275933,23299.83421977603,53.33333333333333
2012-07-23,23400,23100,23240,23480.0,23113.333333333332,23390.287696183957,23292.354942304024,47.70318021201414
2012-07-24,23500,23180,23400,23488.0,23106.666666666668,23393.525130789305,23305.81057451602,46.18181818181818
2012-07-25,23440,22780,23160,23504.0,23062.666666666668,23315.683420526206,23287.58425270152,45.195729537366546
2012-07-26,23480,23200,23440,23412.0,23045.333333333332,23357.122280350806,23306.63622111383,52.02952029520294
2012-07-27,24660,23820,24660,23580.0,23141.333333333332,23791.414853567207,23475.806693474602,68.01346801346801
2012-07-30,25560,25020,25500,24032.0,23340.0,24360.94323571147,23728.83085679028,71.89349112426035
2012-07-31,26679,25500,26180,24588.0,23582.666666666668,24967.295490474316,24035.226999691495,76.30853994490357
2012-08-01,26300,25660,26000,25156.0,23825.333333333332,25311.53032698288,24280.82362473006,80.28985507246377
2012-08-02,26080,25220,25260,25520.0,24054.666666666668,25294.35355132192,24403.220671638803,68.562874251497
2012-08-03,25340,24760,24860,25560.0,24193.333333333332,25149.56903421462,24460.318087683954,63.34310850439882
2012-08-06,26100,25640,25960,25652.0,24388.0,25419.712689476415,24647.77832672346,67.10526315789474
2012-08-07,26080,25680,25880,25592.0,24556.0,25573.14179298428,24801.806035883026,68.91891891891892
2012-08-08,26560,26020,26400,25672.0,24777.333333333332,25848.761195322855,25001.580281397648,67.6056338028169
2012-08-09,26960,26360,26800,25980.0,24970.666666666668,26165.840796881905,25226.382746222942,70.08086253369272
2012-08-10,26960,26600,26960,26400.0,25180.0,26430.560531254603,25443.084902945073,76.57142857142857
2012-08-13,26940,26460,26500,26508.0,25397.333333333332,26453.707020836402,25575.19929007694,71.23287671232876
2012-08-14,27000,26520,26900,26712.0,25630.666666666668,26602.471347224273,25740.799378817323,75.06702412868633
2012-08-17,26900,25720,25900,26632.0,26044.0,26434.43170987746,25887.48702440701,58.90804597701149
2012-08-20,25660,25100,25660,26372.0,26110.666666666668,26176.287806584973,25859.051146356134,51.25786163522013
2012-08-21,26040,25640,25640,26200.0,26120.0,25997.52520438998,25831.66975306162,45.26315789473684
2012-08-22,25620,25140,25280,25876.0,26060.0,25758.350136259993,25762.711033928917,43.87755102040816
2012-08-23,25740,24980,25740,25644.0,26042.666666666668,25752.23342417333,25759.872154687804,54.285714285714285
2012-08-24,25740,25280,25500,25564.0,26058.666666666668,25668.155616115557,25727.38813535183,55.88235294117647
2012-08-27,24060,23460,23600,25152.0,25974.666666666668,24978.77041074371,25461.464618432852,31.08974358974359
2012-08-28,24180,23600,23900,24804.0,25837.333333333332,24619.180273829144,25266.281541128745,34.6749226006192
2012-08-29,24700,24140,24600,24668.0,25752.0,24612.786849219432,25182.99634848765,36.445783132530124
2012-08-30,24580,24040,24300,24380.0,25612.0,24508.52456614629,25072.621804926694,30.886850152905197
2012-08-31,24680,24140,24660,24212.0,25469.333333333332,24559.01637743086,25021.044079310857,32.93768545994067
2012-09-03,24700,24020,24360,24364.0,25296.0,24492.677584953908,24938.413569397002,33.73860182370821
2012-09-05,24240,23780,23780,24292.0,24945.333333333332,24225.634482201738,24730.34788906958,26.92307692307692
2012-09-06,24060,23860,23920,24216.0,24746.666666666668,24123.756321467827,24629.054402935883,33.22033898305085
2012-09-07,25020,24400,25000,24284.0,24686.666666666668,24415.83754764522,24675.4226025689,45.10385756676558
2012-09-11,25300,24640,25120,24564.0,24608.0,24780.372243397876,24766.495430091814,48.76543209876544
2012-09-12,25900,25180,25880,24984.0,24648.0,25146.91482893192,24905.68350133034,51.032448377581126
2012-09-13,26100,25620,26020,25404.0,24666.666666666668,25437.943219287947,25044.973063664045,53.89221556886228
2012-09-14,26780,26540,26720,25748.0,24748.0,25865.295479525303,25254.35143070604,78.46715328467153
2012-09-17,26720,26240,26300,26008.0,24928.0,26010.1969863502,25385.057501867785,71.42857142857143
2012-09-19,26460,25960,26280,26324.0,25200.0,26164.531993933426,25596.997149867522,71.42857142857143
2012-09-20,26100,25680,25740,26268.0,25296.0,26023.021329288953,25614.87250613408,61.25
2012-09-21,26140,25900,26040,26132.0,25388.0,26028.680886192637,25668.01344286732,67.5
2012-09-24,26560,25840,26540,26180.0,25533.333333333332,26199.120590795093,25777.011762508904,70.56603773584906
2012-09-26,26500,26120,26500,26272.0,25860.0,26375.16470702004,25950.83713067088,77.92207792207792
2012-09-27,26840,26460,26760,26476.0,26049.333333333332,26503.443138013365,26051.98248933702,73.15789473684211
2012-09-28,27200,26780,26920,26652.0,26177.333333333332,26642.295425342243,26160.484678169894,74.24242424242425
2012-10-02,27420,27040,27380,26820.0,26336.0,26888.196950228164,26312.92409339866,76.27906976744185
2012-10-04,27460,26779,27340,26980.0,26484.0,27038.797966818776,26441.308581723824,70.39106145251397
2012-10-05,27800,27040,27400,27160.0,26585.333333333332,27159.198644545853,26561.145009008345,69.71428571428572
2012-10-08,27580,27200,27460,27300.0,26681.333333333332,27259.46576303057,26673.5018828823,62.93706293706294
2012-10-09,27620,27260,27440,27404.0,26729.333333333332,27319.643842020385,26769.314147522015,73.17073170731707
2012-10-10,27200,26500,26500,27228.0,26742.666666666668,27046.429228013592,26735.649879081764,52.94117647058823
2012-10-11,26400,25740,26080,26976.0,26728.0,26724.286152009063,26653.693644196544,47.368421052631575
2012-10-12,26240,25760,25920,26680.0,26704.0,26456.190768006043,26561.981938671976,52.63157894736843
2012-10-15,26240,25740,26000,26388.0,26721.333333333332,26304.1271786707,26491.73419633798,49.375
2012-10-16,26620,26300,26600,26220.0,26758.666666666668,26402.751452447133,26505.267421795732,50.909090909090914
2012-10-17,26920,26320,26720,26264.0,26770.666666666668,26508.50096829809,26532.108994071266,52.63157894736843
2012-10-18,26820,26559,26740,26396.0,26784.0,26585.667312198726,26558.09536981236,53.529411764705884
2012-10-19,26500,25980,26040,26420.0,26753.333333333332,26403.778208132488,26493.333448585814,40.625
2012-10-22,26340,25520,26300,26480.0,26722.666666666668,26369.185472088328,26469.166767512586,42.13197969543147
2012-10-23,26440,26040,26260,26412.0,26678.666666666668,26332.790314725553,26443.020921573512,34.09090909090909
2012-10-24,26180,25780,26000,26268.0,26586.666666666668,26221.860209817038,26387.643306376824,32.08556149732621
2012-10-25,26440,25820,26440,26208.0,26526.666666666668,26294.57347321136,26394.18789307972,38.3495145631068
2012-10-26,26240,25740,25740,26148.0,26416.0,26109.715648807574,26312.414406444757,31.932773109243698
2012-10-29,25980,25580,25980,26084.0,26317.333333333332,26066.47709920505,26270.862605639162,35.34136546184739
2012-10-30,26080,25840,25960,26024.0,26218.666666666668,26030.98473280337,26232.00477993427,43.34975369458128
2012-10-31,26240,25980,26200,26064.0,26198.666666666668,26087.323155202248,26228.004182442484,51.54639175257732
2012-11-01,26040,25800,25940,25964.0,26189.333333333332,26038.215436801504,26192.003659637172,50.251256281407045
2012-11-02,26660,26260,26540,26124.0,26230.666666666668,26205.47695786767,26235.503202182525,56.00000000000001
2012-11-05,26980,26400,26820,26292.0,26285.333333333332,26410.317971911783,26308.565301909708,52.631578947368425
2012-11-06,26980,26640,26980,26496.0,26310.666666666668,26600.211981274522,26392.494639170996,53.08056872037915
2012-11-07,27240,26699,27240,26704.0,26345.333333333332,26813.474654183017,26498.432809274622,55.60538116591928
2012-11-08,27139,26820,27000,26916.0,26362.666666666668,26875.649769455347,26561.128708115295,62.0
2012-11-09,27019,26520,26820,26972.0,26414.666666666668,26857.09984630357,26593.487619600884,56.63265306122449
2012-11-12,26940,26620,26900,26988.0,26454.666666666668,26871.399897535717,26631.801667150772,58.080808080808076
2012-11-13,26980,26520,26980,26988.0,26502.666666666668,26907.599931690478,26675.326458756925,62.96296296296296
2012-11-14,27140,26920,27100,26960.0,26576.0,26971.733287793653,26728.41065141231,59.53757225433526
2012-11-15,26759,26520,26620,26884.0,26588.0,26854.488858529105,26714.85931998577,63.58024691358025
2012-11-16,26519,26020,26140,26748.0,26614.666666666668,26616.32590568607,26643.00190498755,52.29885057471265
2012-11-19,26840,26260,26640,26696.0,26658.666666666668,26624.217270457382,26642.626666864104,58.585858585858595
2012-11-20,27300,26920,27280,26756.0,26746.666666666668,26842.811513638255,26722.298333506093,62.38532110091743
2012-11-21,27940,27440,27680,26872.0,26845.333333333332,27121.874342425508,26842.01104181783,69.33333333333334
2012-11-22,28379,27820,28340,27216.0,27005.333333333332,27527.916228283677,27029.2596615906,69.73684210526315
2012-11-23,28839,28339,28740,27736.0,27152.0,27931.94415218912,27243.102203891776,70.51282051282051
2012-11-26,28859,27980,28080,28024.0,27236.0,27981.296101459415,27347.714428405303,60.61776061776062
2012-11-27,28560,28080,28320,28232.0,27325.333333333332,28094.197400972946,27469.25012485464,60.46511627906977
2012-11-28,28759,27920,28260,28348.0,27393.333333333332,28149.464933981966,27568.09385924781,62.65060240963856
2012-11-29,28440,28040,28280,28336.0,27478.666666666668,28192.97662265465,27657.082126841833,65.14522821576764
2012-11-30,28500,27980,28120,28212.0,27565.333333333332,28168.651081769767,27714.946860986605,62.44897959183674
2012-12-03,28720,28160,28600,28316.0,27678.666666666668,28312.434054513178,27825.57850336328,65.28301886792454
2012-12-05,29100,28539,29100,28540.0,27920.0,28638.85957978364,28069.583541637512,73.84615384615384
2012-12-06,29419,28680,29080,28700.0,28084.0,28785.906386522427,28195.885598932822,81.0126582278481
2012-12-07,29960,29000,29600,28996.0,28314.666666666668,29057.27092434829,28371.39989906622,81.09243697478992
2012-12-10,30120,29700,29820,29240.0,28526.666666666668,29311.513949565528,28552.47491168294,79.2626728110599
2012-12-11,29960,29380,29520,29424.0,28676.0,29381.009299710353,28673.415547722572,71.69811320754718
2012-12-12,29919,29459,29800,29564.0,28817.333333333332,29520.67286647357,28814.23860425725,68.9119170984456
2012-12-13,30660,29860,30660,29880.0,28972.0,29900.44857764905,29044.958778725093,72.22222222222223
2012-12-14,30720,30160,30300,30020.0,29076.0,30033.63238509937,29201.838931384456,77.61194029850746
2012-12-17,30480,29940,30060,30068.0,29208.0,30042.42159006625,29309.109064961398,71.64179104477611
2012-12-18,30320,29900,30300,30224.0,29340.0,30128.28106004417,29432.970431841222,74.28571428571429
2012-12-20,30580,29899,30060,30276.0,29460.0,30105.520706696116,29511.34912786107,70.13574660633483
2012-12-21,29919,28799,28840,29912.0,29497.333333333332,29683.680471130745,29427.43048687844,56.569343065693424
2012-12-24,29520,28840,29480,29748.0,29588.0,29615.78698075383,29434.001676018634,57.801418439716315
2012-12-26,30060,29400,29400,29616.0,29641.333333333332,29543.857987169224,29429.751466516303,56.99300699300699
2012-12-27,30000,29400,29920,29540.0,29729.333333333332,29669.238658112816,29491.032533201767,57.14285714285714
2012-12-28,30600,29740,30440,29616.0,29818.666666666668,29926.159105408544,29609.653466551546,60.8974358974359
2013-01-02,31519,30540,31520,30152.0,29981.333333333332,30457.4394036057,29848.446783232605,64.11764705882354
2013-01-03,31680,30860,30860,30428.0,30065.333333333332,30591.626269070468,29974.890935328527,57.182320441988956
2013-01-04,30840,30199,30500,30648.0,30110.666666666668,30561.084179380312,30040.52956841246,56.71232876712329
2013-01-07,30560,29999,30400,30744.0,30169.333333333332,30507.389452920208,30085.463372360904,54.21348314606741
2013-01-08,30340,29960,30000,30656.0,30182.666666666668,30338.25963528014,30074.78045081579,45.04504504504504
2013-01-10,30680,30000,30600,30300.0,30158.666666666668,30350.337615680066,30132.253782655836,54.054054054054056
2013-01-11,30960,30140,30660,30332.0,30198.666666666668,30453.55841045338,30198.222059823856,52.77777777777777
2013-01-14,31040,30560,31040,30460.0,30248.0,30649.038940302256,30303.444302345873,57.40181268882176
2013-01-15,31200,30239,30240,30508.0,30260.0,30512.692626868175,30295.51376455264,61.29032258064516
2013-01-16,30519,29660,29840,30476.0,30326.666666666668,30288.46175124545,30238.57454398356,53.02013422818792
2013-01-17,30040,29000,29380,30232.0,30320.0,29985.641167496968,30131.252725985614,49.8422712933754
2013-01-18,29739,29099,29600,30020.0,30333.333333333332,29857.09411166465,30064.846135237414,47.35099337748344
2013-01-21,29500,28959,29080,29628.0,30277.333333333332,29598.062741109767,29941.740368332736,38.741721854304636
2013-01-22,29739,28900,29600,29500.0,30221.333333333332,29598.70849407318,29899.022822291143,32.48175182481752
2013-01-23,30040,29460,29460,29424.0,30084.0,29552.472329382123,29844.14496950475,35.88709677419355
2013-01-24,29380,28820,29060,29360.0,29964.0,29388.314886254753,29746.126848316657,35.60000000000001
2013-01-25,29220,28100,28340,29108.0,29820.0,29038.876590836502,29570.360992277074,31.67259786476869
2013-01-28,28019,27420,27440,28780.0,29622.666666666668,28505.91772722434,29304.06586824244,29.084967320261427
2013-01-29,28360,27600,28180,28496.0,29501.333333333332,28397.278484816226,29163.557634712135,36.73469387755102
2013-01-30,28800,28240,28800,28364.0,29421.333333333332,28531.518989877488,29118.112930373118,36.91860465116278
2013-01-31,28959,28439,28960,28344.0,29312.0,28674.34599325166,29098.34881407648,37.82234957020057
2013-02-01,29200,28440,28820,28440.0,29189.333333333332,28722.897328834442,29063.55521231692,33.53115727002967
2013-02-04,29060,28339,28740,28700.0,29036.0,28728.598219222964,29023.110810777303,37.541528239202655
2013-02-05,28860,28280,28700,28804.0,28933.333333333332,28719.06547948198,28982.721959430142,39.92932862190812
2013-02-06,28860,28540,28540,28752.0,28846.666666666668,28659.37698632132,28927.381714501375,42.16417910447761
2013-02-07,28779,28400,28400,28640.0,28781.333333333332,28572.91799088088,28861.459000188705,38.63636363636364
2013-02-08,29400,28300,29240,28724.0,28757.333333333332,28795.278660587253,28908.776625165116,51.42857142857142
2013-02-12,29680,29179,29360,28848.0,28776.0,28983.51910705817,28965.179547019477,47.692307692307686
2013-02-13,29780,29120,29740,29056.0,28785.333333333332,29235.67940470545,29062.032103642043,52.57352941176471
2013-02-14,29880,29540,29800,29308.0,28808.0,29423.786269803633,29154.27809068679,57.254901960784316
2013-02-15,29960,29540,29960,29620.0,28868.0,29602.52417986909,29254.99332935094,67.84140969162996
2013-02-18,30020,29620,29800,29732.0,28965.333333333332,29668.34945324606,29323.11916318207,81.05263157894737
2013-02-19,29980,29580,29840,29828.0,29125.333333333332,29725.566302164043,29387.72926778431,76.7741935483871
2013-02-20,30900,29940,30900,30060.0,29306.666666666668,30117.0442014427,29576.763109311272,79.66101694915254
2013-02-21,31160,30700,31000,30300.0,29453.333333333332,30411.3628009618,29754.66772064736,79.3103448275862
2013-02-22,30959,30400,30600,30428.0,29562.666666666668,30474.24186730787,29860.334255566442,73.79679144385027
2013-02-26,30760,30159,30540,30728.0,29801.333333333332,30524.107496581277,30026.193414418056,75.0
2013-02-28,31080,30600,30880,30632.0,30080.0,30646.26999848057,30189.116832913824,83.33333333333333
2013-03-04,31260,30600,30780,30668.0,30238.666666666668,30690.846665653717,30262.977228799595,75.83892617449663
2013-03-05,31280,30960,31000,30748.0,30356.0,30793.89777710248,30355.105075199644,76.62337662337663
2013-03-06,31500,30940,31200,30880.0,30478.666666666668,30929.265184734988,30460.716940799688,75.17241379310344
2013-03-07,31000,30240,30400,30852.0,30522.666666666668,30752.843456489994,30453.127323199726,58.241758241758234
2013-03-08,30340,29780,29980,30672.0,30534.666666666668,30495.228970993332,30393.98640779976,50.256410256410255
2013-03-11,30240,29700,30160,30548.0,30548.0,30383.485980662223,30364.73810682479,54.59183673469388
2013-03-12,30240,29800,29880,30324.0,30553.333333333332,30215.657320441485,30304.14584347169,50.48076923076923
2013-03-13,30580,30020,30540,30192.0,30600.0,30323.771546960994,30333.62761303773,45.21276595744681
2013-03-14,30680,29980,30400,30192.0,30566.666666666668,30349.18103130733,30341.924161408013,42.10526315789474
2013-03-15,30580,29599,29600,30116.0,30473.333333333332,30099.454020871555,30249.18364123201,38.095238095238095
2013-03-18,29200,28680,28900,29864.0,30360.0,29699.636013914373,30080.53568607801,32.65306122448979
2013-03-19,29839,28960,29500,29788.0,30286.666666666668,29633.090675942916,30007.968725318256,40.44117647058823
2013-03-20,29700,29120,29200,29520.0,30197.333333333332,29488.72711729528,29906.972634653474,38.327526132404174
2013-03-21,29480,29119,29140,29268.0,30104.0,29372.48474486352,29811.10105532179,34.06593406593406
2013-03-22,29360,29040,29100,29168.0,29985.333333333332,29281.65649657568,29722.213423406567,34.44444444444444
2013-03-25,29900,29400,29900,29368.0,29926.666666666668,29487.770997717125,29744.436745480747,40.802675585284284
2013-03-26,30440,29820,30180,29504.0,29872.0,29718.513998478087,29798.882152295653,41.58415841584158
2013-03-27,30320,29740,30080,29680.0,29797.333333333332,29839.009332318725,29834.021883258698,47.014925373134325
2013-03-28,30200,29940,30200,29892.0,29784.0,29959.339554879152,29879.76914785136,52.17391304347826
2013-03-29,30640,30340,30540,30180.0,29821.333333333332,30152.893036586105,29962.29800436994,53.63984674329501
2013-04-01,30700,30239,30240,30248.0,29826.666666666668,30181.928691057405,29997.010753823695,53.43511450381679
2013-04-02,30640,30199,30500,30312.0,29868.0,30287.95246070494,30059.884409595732,49.586776859504134
2013-04-03,30560,30180,30420,30380.0,29860.0,30331.968307136627,30104.898858396264,50.2092050209205
2013-04-04,30380,29980,30120,30364.0,29841.333333333332,30261.312204757753,30106.78650109673,56.07476635514019
2013-04-05,30320,29860,30100,30276.0,29874.666666666668,30207.541469838503,30105.938188459637,66.66666666666666
2013-04-08,30620,29940,30400,30308.0,29974.666666666668,30271.69431322567,30142.695914902182,63.63636363636363
2013-04-09,30599,30200,30560,30320.0,30045.333333333332,30367.79620881712,30194.85892553941,71.51898734177215
2013-04-10,30800,30260,30420,30320.0,30126.666666666668,30385.197472544747,30223.001559846984,69.75308641975309
2013-04-11,30800,30359,30800,30456.0,30237.333333333332,30523.464981696503,30295.12636486611,73.74301675977654
2013-04-12,31000,30260,30340,30504.0,30320.0,30462.30998779767,30300.73556925785,56.79012345679012
2013-04-15,30699,30060,30460,30516.0,30357.333333333332,30461.539991865116,30320.64362310062,54.54545454545455
2013-04-16,30640,30020,30560,30516.0,30382.666666666668,30494.35999457675,30350.56317021304,57.79220779220778
2013-04-17,31320,30280,30360,30504.0,30401.333333333332,30449.573329717834,30351.74277393641,52.531645569620245
2013-04-18,30440,29619,29660,30276.0,30365.333333333332,30186.382219811894,30265.274927194358,37.5
2013-04-19,29839,29100,29500,30108.0,30296.0,29957.588146541264,30169.615561295064,39.05325443786983
2013-04-22,30059,29299,30060,30028.0,30284.0,29991.725431027513,30155.91361613318,44.02173913043479
2013-04-23,30060,29480,29660,29848.0,30228.0,29881.15028735168,30093.924414116533,40.49999999999999
2013-04-24,29880,29480,29720,29720.0,30181.333333333332,29827.43352490112,30047.183862351965,44.68085106382978
2013-04-25,29880,29400,29880,29764.0,30165.333333333332,29844.955683267417,30026.28587955797,47.17948717948718
2013-04-26,29939,29440,29720,29808.0,30140.0,29803.303788844947,29988.000144613223,40.95744680851064
2013-04-29,29839,29500,29620,29720.0,30088.0,29742.20252589663,29942.00012653657,37.29729729729729
2013-04-30,30600,29760,30400,29868.0,30077.333333333332,29961.468350597755,29999.2501107195,49.76958525345621
2013-05-02,30640,30340,30560,30036.0,30086.666666666668,30160.978900398506,30069.34384687956,47.0873786407767
2013-05-03,30740,30420,30700,30200.0,30080.0,30340.652600265672,30148.175866019617,54.736842105263165
2013-05-06,30800,30240,30280,30312.0,30076.0,30320.435066843784,30164.653882767165,47.80487804878049
2013-05-07,30160,29820,29860,30360.0,30036.0,30166.95671122919,30126.57214742127,42.081447963800905
2013-05-08,29960,29579,29760,30232.0,29982.666666666668,30031.304474152796,30080.75062899361,43.05555555555556
2013-05-09,30400,29780,30300,30180.0,29978.666666666668,30120.8696494352,30108.15680036941,57.692307692307686
2013-05-10,30280,29520,29520,29944.0,29969.333333333332,29920.579766290135,30034.63720032323,50.2092050209205
2013-05-13,29600,29239,29540,29796.0,29972.0,29793.719844193423,29972.80755028283,43.867924528301884
2013-05-14,30000,29659,30000,29824.0,29968.0,29862.479896128953,29976.206606497475,53.953488372093034
2013-05-16,30280,30000,30160,29844.0,30020.0,29992.213287168426,30001.78318309963,53.301886792452834
2013-05-20,30240,29920,29940,29928.0,30024.0,29974.808858112287,29994.060285212174,52.558139534883715
2013-05-21,30200,29700,29840,29988.0,30032.0,29929.872572074863,29974.80274956065,52.558139534883715
2013-05-22,30200,29820,30180,30024.0,30069.333333333332,30013.248381383244,30000.45240586557,47.15025906735751
2013-05-23,30040,29680,29680,29960.0,30021.333333333332,29902.165587588832,29960.395855132374,39.52380952380953
2013-05-24,29880,29440,29720,29872.0,29965.333333333332,29841.443725059224,29930.346373240827,38.048780487804876
2013-05-27,29980,29740,29780,29840.0,29904.0,29820.962483372816,29911.553076585726,43.31550802139037
2013-05-28,29920,29620,29680,29808.0,29864.0,29773.97498891521,29882.60894201251,47.368421052631575
2013-05-29,30459,29660,30240,29820.0,29889.333333333332,29929.31665927681,29927.282824260947,56.18556701030928
2013-05-30,30980,30239,30880,30060.0,29964.0,30246.211106184543,30046.37247122833,57.286432160804026
2013-05-31,31180,30740,30760,30268.0,29994.666666666668,30417.474070789696,30135.575912324788,68.67469879518072
2013-06-03,31180,30560,30640,30440.0,30069.333333333332,30491.649380526465,30198.62892328419,66.08187134502924
2013-06-04,30840,30420,30800,30664.0,30153.333333333332,30594.432920350977,30273.800307873666,62.82051282051282
2013-06-05,31060,30420,30420,30700.0,30181.333333333332,30536.28861356732,30292.075269389457,55.99999999999999
2013-06-07,29700,28479,28540,30232.0,30084.0,29870.85907571155,30073.065860715775,34.482758620689665
2013-06-10,28860,28280,28500,29780.0,29973.333333333332,29413.90605047437,29876.432628126302,35.71428571428572
2013-06-11,28379,27560,27780,29208.0,29829.333333333332,28869.270700316247,29614.378549610516,31.802120141342755
2013-06-12,28060,27240,27700,28588.0,29686.666666666668,28479.513800210832,29375.0812309092,27.037037037037038
2013-06-13,27940,27140,27140,27932.0,29484.0,28033.009200140557,29095.696077045548,26.739926739926744
2013-06-14,27540,27140,27380,27700.0,29330.666666666668,27815.33946676037,28881.234067414855,29.328621908127204
2013-06-17,27559,27299,27320,27464.0,29170.666666666668,27650.22631117358,28686.079808987997,28.26855123674912
2013-06-18,27740,27200,27740,27456.0,29034.666666666668,27680.150874115723,28567.819832864498,33.77926421404682
2013-06-19,27700,27280,27380,27392.0,28881.333333333332,27580.10058274382,28419.342353756434,25.259515570934255
2013-06-20,26960,26520,26580,27280.0,28637.333333333332,27246.733721829216,28189.42455953688,13.8047138047138
2013-06-21,26660,25800,26500,27104.0,28345.333333333332,26997.82248121948,27978.24648959477,13.898305084745758
2013-06-24,27000,26259,26260,26892.0,28045.333333333332,26751.88165414632,27763.465678395423,13.621262458471747
2013-06-25,26360,25760,25940,26532.0,27732.0,26481.25443609755,27535.532468595997,10.679611650485441
2013-06-26,26100,24900,25220,26100.0,27360.0,26060.836290731706,27246.090910021496,10.122699386503072
2013-06-27,26880,25720,26780,26140.0,27117.333333333332,26300.557527154473,27187.829546268807,35.80645161290323
2013-06-28,26999,26580,26840,26208.0,27004.0,26480.37168476965,27144.350852985208,36.655948553054664
2013-07-01,26920,26440,26520,26260.0,26872.0,26493.581123179767,27066.30699636206,39.175257731958766
2013-07-02,27040,26600,26700,26412.0,26800.0,26562.38741545318,27020.518621816802,41.554054054054056
2013-07-03,26780,25900,26020,26572.0,26688.0,26381.591610302123,26895.453794089703,40.72847682119205
2013-07-04,26340,25920,26340,26484.0,26634.666666666668,26367.72774020142,26826.02206982849,41.50326797385621
2013-07-05,26300,25200,25340,26184.0,26498.666666666668,26025.151826800946,26640.269311099928,35.977337110481585
2013-07-08,25160,24180,24520,25784.0,26312.0,25523.434551200633,26375.235647212437,28.41823056300268
2013-07-09,25000,24580,24740,25392.0,26112.0,25262.289700800422,26170.831191310885,31.967213114754102
2013-07-10,25040,24740,24960,25180.0,25950.666666666668,25161.526467200285,26019.477292397023,37.98219584569733
2013-07-11,26240,25020,26240,25160.0,25928.0,25521.017644800195,26047.042630847394,48.36272040302267
2013-07-15,26380,25700,26260,25688.0,25910.666666666668,25927.118953244535,26094.767014242534,52.16216216216216
2013-07-16,26420,25800,25960,25932.0,25912.0,25938.079302163023,26077.921137462217,55.30085959885387
2013-07-17,26600,25720,26400,26220.0,25990.666666666668,26092.052868108683,26118.18099527944,46.75767918088737
2013-07-18,26500,25840,25840,26140.0,25928.0,26008.03524540579,26083.40837086951,42.13836477987421
2013-07-19,25900,25280,25460,25984.0,25836.0,25825.35683027053,26005.48232451082,41.744548286604356
2013-07-23,26140,25440,26140,25860.0,25728.0,25849.047480120236,25962.6349047036,50.96153846153846
2013-07-24,26340,25900,26300,25840.0,25746.666666666668,25999.364986746827,26004.80554161565,49.671052631578945
2013-07-26,26380,25980,26060,26052.0,25792.0,26086.384438554145,26043.99174279948,67.11111111111111
2013-07-29,26000,25580,25660,26092.0,25868.0,25944.25629236943,25995.992774949547,59.82905982905983
2013-07-30,25900,25540,25800,26024.0,25938.666666666668,25896.170861579623,25971.493678080853,59.130434782608695
2013-07-31,25800,25580,25600,25884.0,25981.333333333332,25797.447241053083,25925.056968320747,40.90909090909091
2013-08-02,26000,25640,25720,25676.0,25904.0,25727.75432935693,25863.87174137057,42.5414364640884
2013-08-05,25660,25480,25480,25640.0,25852.0,25645.16955290462,25815.88777369925,43.258426966292134
2013-08-06,25440,24900,25080,25496.0,25793.333333333332,25456.779701936415,25723.901801986845,31.25
2013-08-07,24800,24440,24440,25264.0,25662.666666666668,25117.85313462428,25563.41407673849,30.555555555555557
2013-08-08,24700,24260,24340,25012.0,25562.666666666668,24858.56875641619,25410.487317146177,33.13253012048192
2013-08-09,24820,24400,24600,24788.0,25505.333333333332,24772.37917094413,25309.176402502904,37.988826815642454
2013-08-12,24960,24500,24640,24620.0,25450.666666666668,24728.25278062942,25225.529352190042,24.48979591836735
2013-08-13,25800,24840,25800,24764.0,25428.0,25085.50185375295,25297.33818316629,43.654822335025386
2013-08-14,26000,25700,26000,25076.0,25408.0,25390.334569168634,25385.170910270503,46.3768115942029
2013-08-16,26020,25640,25900,25388.0,25381.333333333332,25560.223046112424,25449.52454648669,47.99999999999999
2013-08-19,25920,25600,25720,25612.0,25358.666666666668,25613.482030741616,25483.333978175855,50.79365079365079
2013-08-20,26100,25380,25380,25760.0,25340.0,25535.65468716108,25470.417230903873,44.72361809045226
2013-08-21,25640,25120,25120,25624.0,25294.666666666668,25397.103124774054,25426.61507704089,44.05940594059406
2013-08-22,25340,24900,25100,25444.0,25261.333333333332,25298.06874984937,25385.78819241078,43.8423645320197
2013-08-23,26000,25420,25900,25444.0,25281.333333333332,25498.712499899582,25450.06466835943,51.89873417721519
2013-08-26,26100,25920,26000,25500.0,25300.0,25665.80833326639,25518.8065848145,55.65217391304348
2013-08-27,26180,25900,26080,25640.0,25340.0,25803.872222177593,25588.95576171269,61.68224299065421
2013-08-28,26200,25680,26180,25852.0,25413.333333333332,25929.2481481184,25662.836291498603,73.2620320855615
2013-08-29,26960,26280,26880,26208.0,25576.0,26246.165432078935,25814.98175506128,79.2626728110599
2013-08-30,27359,27020,27360,26500.0,25777.333333333332,26617.44362138596,26008.10903567862,80.26315789473685
2013-09-02,27420,27000,27020,26704.0,25938.666666666668,26751.629080923973,26134.595406218792,74.48559670781893
2013-09-03,27280,26520,26740,26836.0,26078.666666666668,26747.752720615983,26210.270980441444,61.80904522613065
